spanish	english	pos	cefr	tags
análisis factorial	factor analysis	phrase	B2.1	MWU|education|glue
análisis multivariado	multivariate analysis	phrase	B2.1	MWU|education
análisis univariado	univariate analysis	phrase	B2.1	MWU|education
apaciguarse	to calm down	verb	B2.1	health|reflexive
aparentemente	apparently	adv	B2.1	philosophy
apariencia	appearance	noun	B2.1	philosophy
aprendizaje automático	machine learning	phrase	B2.1	MWU|tech
aprendizaje organizacional	organizational learning	phrase	B2.1	MWU|glue|work
aprendizaje profundo	deep learning	phrase	B2.1	MWU|tech
apropiación tecnológica	technology appropriation	phrase	B2.1	MWU|tech
aprovechar	to leverage	verb	B2.1	work
aproximarse	to approach	verb	B2.1	education|reflexive
aquietarse	to quiet down	verb	B2.1	health|reflexive
armas	weapons	noun	B2.1	
armisticio	armistice	adj	B2.1	
ARN	RNA	noun	B2.1	
arquitectura digital	digital architecture	phrase	B2.1	MWU|tech
arrebato	rapture	noun	B2.1	health
articular	to articulate	verb	B2.1	education|time
astrobiología	astrobiology	noun	B2.1	tech
astrofísica	astrophysics	adj	B2.1	tech
así como	just as	phrase	B2.1	MWU|comparison|philosophy
ataque	attack	noun	B2.1	
atisbar	to catch a glimpse	verb	B2.1	health
auge	boom	noun	B2.1	
aun así	even so	phrase	B2.1	MWU|glue|philosophy
autenticación	authentication	adv	B2.1	time
autenticidad	authenticity	adv	B2.1	health|time
autoconcepto	self-concept	noun	B2.1	health
autocracia	autocracy	noun	B2.1	
autodeterminación	self-determination	noun	B2.1	
autoeficacia	self-efficacy	adj	B2.1	health
autonomía	autonomy	noun	B2.1	
autoridad	authority	noun	B2.1	society|work
autorización	authorization	noun	B2.1	
autorrealización	self-actualization	adj	B2.1	health
aval	guarantee	adj	B2.1	
axioma	axiom	noun	B2.1	
azar	chance	verb	B2.1	
backup	backup	noun	B2.1	
balancearse	to balance	verb	B2.1	health|reflexive
balanza comercial	trade balance	phrase	B2.1	MWU
balanza de pagos	balance of payments	phrase	B2.1	MWU
banco central	central bank	phrase	B2.1	MWU
barruntar	to suspect	verb	B2.1	health
base	base, alkali, basis	adj	B2.1	philosophy|reflexive
base de datos	database	phrase	B2.1	MWU|tech
base epistemológica	epistemological basis	phrase	B2.1	MWU|education
bien...bien	whether...or	conj	B2.1	glue|philosophy
big bang	big bang	phrase	B2.1	MWU
biogeografía	biogeography	noun	B2.1	tech
bioinformática	bioinformatics	adj	B2.1	tech
bioingeniería	bioengineering	noun	B2.1	tech
biomedicina	biomedicine	adj	B2.1	tech
bipartidismo	bipartisanship	noun	B2.1	
bloque	bloc	noun	B2.1	
bochorno	embarrassment	adj	B2.1	health
bolsa	stock exchange	noun	B2.1	
bono	bond	noun	B2.1	
brainstorming	brainstorming	noun	B2.1	work
brecha tecnológica	technology gap	phrase	B2.1	MWU|tech
bueno	good	noun	B2.1	
cabe la posibilidad de que	there's a possibility that	phrase	B2.1	MWU|comparison|philosophy
calibración	calibration	adj	B2.1	tech
calibrar	to calibrate	verb	B2.1	tech
calmarse	to calm down	verb	B2.1	health|reflexive
cambio organizacional	organizational change	phrase	B2.1	MWU|glue|work
cantidad	quantity	adj	B2.1	philosophy
capacidad organizacional	organizational capability	phrase	B2.1	MWU|glue|work
capital intelectual	intellectual capital	phrase	B2.1	MWU|work
capitalismo	capitalism	adj	B2.1	
capitalización	capitalization	adj	B2.1	
capitalizar	to capitalize	verb	B2.1	work
caracterizar	to characterize	verb	B2.1	education
característico	characteristic	adj	B2.1	philosophy
cardinal	cardinal	adj	B2.1	philosophy
cartel	cartel	noun	B2.1	
catalizador	catalyst	adj	B2.1	
catarsis	catharsis	noun	B2.1	health
categórico	categorical	adj	B2.1	philosophy
causa	cause	noun	B2.1	philosophy
causalidad	causality	adj	B2.1	education|philosophy
centrismo	centrism	adj	B2.1	
cercanía	closeness	noun	B2.1	health
certificar	to certify	verb	B2.1	tech
cibercrimen	cybercrime	noun	B2.1	tech
ciberespacio	cyberspace	noun	B2.1	tech
ciberguerra	cyberwar	noun	B2.1	tech
ciberseguridad	cybersecurity	noun	B2.1	tech
ciclo económico	economic cycle	phrase	B2.1	MWU
ciertamente	certainly	adv	B2.1	philosophy
cinemática	kinematics	adj	B2.1	
ciudadanía digital	digital citizenship	phrase	B2.1	MWU|tech
civilización	civilization	noun	B2.1	
cliente	client	adj	B2.1	
clima organizacional	organizational climate	phrase	B2.1	MWU|glue|work
climatología	climatology	noun	B2.1	tech
climax	climax	noun	B2.1	health
coalición	coalition	adj	B2.1	
coherencia estratégica	strategic coherence	phrase	B2.1	MWU|work
colonialismo	colonialism	adj	B2.1	
combinar	to combine	verb	B2.1	tech
comercialización	commercialization	adj	B2.1	tech
comercio internacional	international trade	phrase	B2.1	MWU
como no sea que	unless	phrase	B2.1	MWU|comparison|philosophy
compatibilidad	compatibility	noun	B2.1	health
competencia digital	digital competence	phrase	B2.1	MWU|tech
competitividad organizacional	organizational competitiveness	phrase	B2.1	MWU|glue|work
complementariedad	complementarity	adj	B2.1	health
compuesto	compound	noun	B2.1	
computación	computing	noun	B2.1	tech
computación cuántica	quantum computing	phrase	B2.1	MWU|tech
computar	to compute	verb	B2.1	tech
comunidad	community	noun	B2.1	
comunismo	communism	noun	B2.1	
con todo	nevertheless	phrase	B2.1	MWU|discourse|glue|philosophy|time
concebir	to conceive	verb	B2.1	tech
concentración	concentration	adj	B2.1	
concepto	concept	noun	B2.1	philosophy
conceptualización	conceptualization	adj	B2.1	work
conceptualizar	to conceptualize	verb	B2.1	education|philosophy|work
concluyente	conclusive	adj	B2.1	philosophy
concretar	to make concrete	verb	B2.1	work
confiabilidad	reliability	noun	B2.1	education
conflicto	conflict	adj	B2.1	society
conforme	as, according to	conj	B2.1	glue|philosophy
congruencia	congruence	noun	B2.1	education|health
conocimiento organizacional	organizational knowledge	phrase	B2.1	MWU|glue|time|work
consecuencialismo	consequentialism	adj	B2.1	
consenso	consensus	noun	B2.1	
conservadurismo	conservatism	noun	B2.1	
consistencia	consistency	noun	B2.1	education
consistencia estratégica	strategic consistency	phrase	B2.1	MWU|work
consonancia	consonance	noun	B2.1	health
conspicuo	conspicuous	adj	B2.1	philosophy
constatar	to verify	verb	B2.1	tech
consulta popular	popular consultation	phrase	B2.1	MWU
consumo	consumption	noun	B2.1	
contemplar	to contemplate	verb	B2.1	philosophy|time
contemporáneo	contemporary	adj	B2.1	media|philosophy
contextualismo	contextualism	adj	B2.1	
contingencia	contingency	noun	B2.1	philosophy
contradicción	contradiction	adj	B2.1	philosophy
contrainsurgencia	counterinsurgency	noun	B2.1	
contrastación	contrasting	noun	B2.1	education
contraterrorismo	counterterrorism	noun	B2.1	
contrato social	social contract	phrase	B2.1	MWU
contundente	compelling	adj	B2.1	philosophy
convergencia tecnológica	technological convergence	phrase	B2.1	MWU|tech
coordinar	to coordinate	verb	B2.1	work
corporación	corporation	noun	B2.1	
correcto	right, correct	noun	B2.1	
correlación	correlation	noun	B2.1	education
correspondencia	correspondence	noun	B2.1	health
corroboración	corroboration	noun	B2.1	education
corroborar	to corroborate	verb	B2.1	philosophy|tech
cosmogonía	cosmogony	noun	B2.1	philosophy
cosmología	cosmology	noun	B2.1	philosophy|tech
cosmos	cosmos	noun	B2.1	philosophy
cotejar	to compare	verb	B2.1	education
covarianza	covariance	noun	B2.1	education
creatividad empresarial	business creativity	phrase	B2.1	MWU|work
crecimiento económico	economic growth	phrase	B2.1	MWU
credibilidad	credibility	noun	B2.1	education
cristalizar	to crystallize	verb	B2.1	work
cromosoma	chromosome	noun	B2.1	
crucial	crucial	adj	B2.1	philosophy
cualidad	quality	adj	B2.1	philosophy
cuantificar	to quantify	verb	B2.1	education|tech
cuanto más...tanto más	the more...the more	phrase	B2.1	MWU|comparison|glue|philosophy
cuestionar	to question	verb	B2.1	philosophy
cultura emprendedora	entrepreneurial culture	phrase	B2.1	MWU|work
cultura organizacional	organizational culture	phrase	B2.1	MWU|glue|work
célula	cell	noun	B2.1	
de alto nivel	high-level	phrase	B2.1	MWU|philosophy
de gran calibre	high-caliber	phrase	B2.1	MWU|philosophy
de gran envergadura	large-scale	phrase	B2.1	MWU|philosophy
de no ser por	if it weren't for	phrase	B2.1	MWU|glue|philosophy
de primer orden	first-class	phrase	B2.1	MWU|philosophy
de primera	first-rate	phrase	B2.1	MWU|philosophy
de primera magnitud	of first magnitude	phrase	B2.1	MWU|philosophy
de todas formas	anyway	phrase	B2.1	MWU|philosophy
de todas maneras	anyway	phrase	B2.1	MWU|philosophy
de todos modos	anyway	phrase	B2.1	MWU|philosophy
de una parte...de otra	on one side...on the other	phrase	B2.1	MWU|philosophy
decisivo	decisive	adj	B2.1	philosophy
deconstrucción	deconstruction	noun	B2.1	
decreto	decree	noun	B2.1	
defensa	defense	noun	B2.1	
delimitar	to delimit	verb	B2.1	education
demagogia	demagoguery	noun	B2.1	
demanda	demand	noun	B2.1	
deontología	deontology	noun	B2.1	
depresión económica	economic depression	phrase	B2.1	MWU
derivados	derivatives	adj	B2.1	
desamparo	helplessness	adj	B2.1	health
desarrollo	development	adj	B2.1	tech
desarrollo económico	economic development	phrase	B2.1	MWU
desarrollo organizacional	organizational development	phrase	B2.1	MWU|glue|work
desarrollo tecnológico	technological development	phrase	B2.1	MWU|tech
descifrado	decryption	noun	B2.1	
descolonización	decolonization	noun	B2.1	
descomponer	to decompose	verb	B2.1	education|philosophy
desconcierto	bewilderment	adj	B2.1	health
desempeño organizacional	organizational performance	phrase	B2.1	MWU|glue|work
desestresarse	to de-stress	verb	B2.1	health|reflexive
deslumbramiento	dazzlement	adj	B2.1	health
desmenuzar	to break down	verb	B2.1	education
desmilitarización	demilitarization	noun	B2.1	
desplegar	to deploy	verb	B2.1	tech
después de todo	after all	phrase	B2.1	MWU|glue|philosophy|time
destacado	outstanding	adj	B2.1	philosophy
desviación estándar	standard deviation	phrase	B2.1	MWU|education|glue
determinismo	determinism	noun	B2.1	philosophy
deuda externa	external debt	phrase	B2.1	MWU
deuda pública	public debt	phrase	B2.1	MWU
devenir	becoming	verb	B2.1	philosophy
dialéctica	dialectics	adj	B2.1	philosophy
dicho de otro modo	in other words	phrase	B2.1	MWU|glue|philosophy
dicho esto	having said this	phrase	B2.1	MWU|philosophy
diferenciación estratégica	strategic differentiation	phrase	B2.1	MWU|work
diferenciar	to differentiate	verb	B2.1	education
difusión tecnológica	technology diffusion	phrase	B2.1	MWU|tech
dilema	dilemma	noun	B2.1	
dilución	dilution	noun	B2.1	
dinámica	dynamics	adj	B2.1	
diplomacia	diplomacy	noun	B2.1	
dirección estratégica	strategic direction	phrase	B2.1	MWU|work
diseccionar	to dissect	verb	B2.1	education
disenso	dissent	adj	B2.1	
disolvente	solvent	adj	B2.1	
disonancia	dissonance	noun	B2.1	health
dispersión	dispersion	noun	B2.1	education
disputa territorial	territorial dispute	phrase	B2.1	MWU|glue
disrupción tecnológica	technological disruption	phrase	B2.1	MWU|tech
distanciamiento	distancing	noun	B2.1	health
distenderse	to relax	verb	B2.1	health|reflexive
distinguir	to distinguish	verb	B2.1	education
distintivo	distinctive	adj	B2.1	philosophy
distribución	distribution	noun	B2.1	education
disuasión	deterrence	noun	B2.1	
diversidad	diversity	adj	B2.1	
divide digital	digital divide	phrase	B2.1	MWU|tech
divino	divine	noun	B2.1	
divisa	currency	noun	B2.1	
dogmatismo	dogmatism	noun	B2.1	philosophy
dominación	domination	noun	B2.1	
ecología	ecology	noun	B2.1	tech
economía digital	digital economy	phrase	B2.1	MWU|tech
ecosistema digital	digital ecosystem	phrase	B2.1	MWU|tech
ecosistema emprendedor	entrepreneurial ecosystem	phrase	B2.1	MWU|work
efectivamente	effectively	adv	B2.1	philosophy
efectividad organizacional	organizational effectiveness	phrase	B2.1	MWU|glue|work
efecto	effect	noun	B2.1	philosophy
eficiencia operacional	operational efficiency	phrase	B2.1	MWU|work
eficientar	to make efficient	verb	B2.1	work
ego	ego	noun	B2.1	health
ejecución estratégica	strategic execution	phrase	B2.1	MWU|work
ejecutar	to execute	verb	B2.1	work
electrodinámica	electrodynamics	adj	B2.1	tech
electromagnetismo	electromagnetism	noun	B2.1	
elemento	element	adj	B2.1	education
ello	id	noun	B2.1	health
emblemático	emblematic	adj	B2.1	philosophy
eminente	eminent	adj	B2.1	philosophy
empirismo	empiricism	adj	B2.1	
emprendimiento	entrepreneurship	adj	B2.1	work
emular	to emulate	verb	B2.1	tech|time
en caso de que	in case	phrase	B2.1	MWU|comparison|philosophy
en cualquier caso	in any case	phrase	B2.1	MWU|philosophy
en definitiva	definitively	phrase	B2.1	MWU|philosophy
en el supuesto de que	supposing that	phrase	B2.1	MWU|comparison|philosophy
en extremo	extremely	phrase	B2.1	MWU|philosophy
en la medida en que	to the extent that	phrase	B2.1	MWU|comparison|philosophy
en otras palabras	in other words	phrase	B2.1	MWU|glue|philosophy
en primer lugar...en segundo lugar	firstly...secondly	connector	B2.1	MWU|discourse|glue|philosophy
en resumidas cuentas	in short	phrase	B2.1	MWU|glue|philosophy
en suma	in sum	phrase	B2.1	MWU|philosophy
en sumo grado	to the highest degree	phrase	B2.1	MWU|philosophy
en síntesis	in synthesis	phrase	B2.1	MWU|philosophy
en tanto en cuanto	insofar as	phrase	B2.1	MWU|comparison|philosophy
en todo caso	in any case	phrase	B2.1	MWU|philosophy
en vista de que	in view of the fact that	phrase	B2.1	MWU|comparison|philosophy
en última instancia	ultimately	phrase	B2.1	MWU|philosophy
encriptación	encryption	noun	B2.1	
energía	energy	noun	B2.1	
energía oscura	dark energy	phrase	B2.1	MWU
enfocar	to focus	verb	B2.1	education
ensayar	to test	verb	B2.1	tech
ente	entity	adj	B2.1	philosophy
entendimiento	understanding	noun	B2.1	philosophy
entrever	to glimpse	verb	B2.1	health
epidemiología	epidemiology	noun	B2.1	
epifanía	epiphany	noun	B2.1	health
epistemología	epistemology	noun	B2.1	education|philosophy
equidad	equity	noun	B2.1	
equilibrarse	to balance	verb	B2.1	health|reflexive
es más	what's more	phrase	B2.1	MWU|comparison|glue|philosophy
escalabilidad	scalability	adj	B2.1	work
escalamiento	scaling	adj	B2.1	tech
escepticismo	skepticism	adj	B2.1	philosophy
escudriñar	to scrutinize	verb	B2.1	education
esencia	essence	noun	B2.1	philosophy
espacialidad	spatiality	adj	B2.1	philosophy
espacio	space	noun	B2.1	philosophy
especificar	to specify	verb	B2.1	education
especulación	speculation	noun	B2.1	
especular	to speculate	verb	B2.1	philosophy|time
espíritu	spirit	noun	B2.1	health
espíritu emprendedor	entrepreneurial spirit	phrase	B2.1	MWU|work
estabilizarse	to stabilize	verb	B2.1	health|reflexive
estadística descriptiva	descriptive statistics	phrase	B2.1	MWU|education
estadística inferencial	inferential statistics	phrase	B2.1	MWU|education
estancamiento	stagnation	noun	B2.1	
estandarización	standardization	noun	B2.1	tech
estandarizar	to standardize	verb	B2.1	tech
estanflación	stagflation	noun	B2.1	
esto es	that is	phrase	B2.1	MWU|philosophy
estrategizar	to strategize	verb	B2.1	work
estrechamente	closely	adv	B2.1	philosophy
estructuralismo	structuralism	adj	B2.1	
estructurar	to structure	verb	B2.1	education
estudio de factibilidad	feasibility study	phrase	B2.1	MWU|tech
estupefacción	stupefaction	noun	B2.1	health
eternidad	eternity	noun	B2.1	philosophy
etnografía	ethnography	noun	B2.1	
etnología	ethnology	noun	B2.1	
eudemonismo	eudaemonism	noun	B2.1	
evaluación técnica	technical evaluation	phrase	B2.1	MWU|tech
evasión fiscal	tax evasion	phrase	B2.1	MWU
evidentemente	evidently	adv	B2.1	philosophy
evolución	evolution	noun	B2.1	philosophy
exactitud	accuracy	noun	B2.1	education
excelencia organizacional	organizational excellence	phrase	B2.1	MWU|glue|work
excepto que	except that	phrase	B2.1	MWU|comparison|philosophy
exhaustividad	exhaustiveness	adj	B2.1	education
existencia	existence	noun	B2.1	philosophy
existencialismo	existentialism	adj	B2.1	
exobiología	exobiology	noun	B2.1	tech
explotar	to exploit	verb	B2.1	work
extensamente	extensively	adv	B2.1	philosophy
extrapolación	extrapolation	noun	B2.1	education
extremismo	extremism	noun	B2.1	
factibilidad	feasibility	noun	B2.1	work
falacia	fallacy	adj	B2.1	philosophy
falsabilidad	falsifiability	adj	B2.1	
falsación	falsification	adj	B2.1	education
falsedad	falsehood	adj	B2.1	
fascismo	fascism	noun	B2.1	
fehaciente	reliable	adj	B2.1	philosophy
felicidad	happiness	noun	B2.1	health
fenomenología	phenomenology	noun	B2.1	
fenómeno	phenomenon	noun	B2.1	philosophy
fiabilidad	reliability	noun	B2.1	education
filosofar	to philosophize	verb	B2.1	philosophy
filosofía de la ciencia	philosophy of science	phrase	B2.1	MWU
filosofía de la mente	philosophy of mind	phrase	B2.1	MWU
filosofía del lenguaje	philosophy of language	phrase	B2.1	MWU
filosofía moral	moral philosophy	phrase	B2.1	MWU|glue
filosofía política	political philosophy	phrase	B2.1	MWU
finalidad	purpose, finality	adj	B2.1	philosophy
finanzas	finance	noun	B2.1	
finito	finite	noun	B2.1	
firewall	firewall	adj	B2.1	
firmemente	firmly	adv	B2.1	philosophy
fisiología	physiology	noun	B2.1	
flagrante	flagrant	adj	B2.1	philosophy
flexibilidad estratégica	strategic flexibility	phrase	B2.1	MWU|work
fluctuar	to fluctuate	verb	B2.1	health
fondo de inversión	investment fund	phrase	B2.1	MWU
forma	form	noun	B2.1	philosophy
formular	to formulate	verb	B2.1	education|tech|time
fortaleza	strength	noun	B2.1	health
fragilidad	fragility	noun	B2.1	health
francamente	frankly	adv	B2.1	philosophy
frecuencia	frequency	noun	B2.1	education
fundamento teórico	theoretical foundation	phrase	B2.1	MWU|education|glue
fusionar	to merge	verb	B2.1	tech
futuro	future	noun	B2.1	
fármaco	drug, pharmaceutical	adj	B2.1	
física	physics	adj	B2.1	tech
física cuántica	quantum physics	phrase	B2.1	MWU|tech
física de partículas	particle physics	phrase	B2.1	MWU
galaxia	galaxy	adj	B2.1	
ganancia	profit	noun	B2.1	
garantía	guarantee, collateral	adv	B2.1	time
gasto	spending	noun	B2.1	
gen	gene	noun	B2.1	
generación de ideas	idea generation	phrase	B2.1	MWU|work
generalidad	generality	adj	B2.1	
generalización	generalization	adj	B2.1	education|philosophy
generalizar	to generalize	verb	B2.1	philosophy
genética	genetics	adj	B2.1	
geofísica	geophysics	adj	B2.1	tech
geopolítica	geopolitics	adj	B2.1	
gestionar	to manage	verb	B2.1	work
gestión estratégica	strategic management	phrase	B2.1	MWU|work
gnoseología	gnoseology	noun	B2.1	philosophy
golpe de estado	coup d'état	phrase	B2.1	MWU
gravitación	gravitation	noun	B2.1	
guerrilla	guerrilla	noun	B2.1	
habida cuenta de que	given that	phrase	B2.1	MWU|comparison|philosophy
hackeo	hacking	noun	B2.1	
hedonismo	hedonism	noun	B2.1	
hegemonía	hegemony	noun	B2.1	
hermenéutica	hermeneutics	adj	B2.1	
heterogeneidad	heterogeneity	noun	B2.1	
heteronomía	heteronomy	noun	B2.1	
hibridar	to hybridize	verb	B2.1	tech
hipotetizar	to hypothesize	verb	B2.1	education|tech
historicismo	historicism	adj	B2.1	
homogeneidad	homogeneity	noun	B2.1	
homologar	to homologate	verb	B2.1	tech
hondamente	deeply	adv	B2.1	philosophy
honestamente	honestly	adv	B2.1	philosophy
huella digital	digital footprint	phrase	B2.1	MWU|tech
